lsoa,N,status
E01011019,1,outside_london
E01011635,1,outside_london
E01013615,1,outside_london
E01034401,1,outside_london
E01006755,1,outside_london
E01032190,1,outside_london
E01005225,1,outside_london
E01034110,1,outside_london
E01031740,1,outside_london
E01008425,1,outside_london
E01031017,1,outside_london
E01013944,1,outside_london
E01031086,1,outside_london
E01025974,1,outside_london
E01025216,1,outside_london
E01015664,1,outside_london
E01015638,1,outside_london
E01035356,1,outside_london
E01009933,1,outside_london
E01007878,1,outside_london
E01029256,1,outside_london
E01017238,1,outside_london
E01015906,1,outside_london
E01029719,1,outside_london
E01014364,1,outside_london
W01000744,1,outside_london
E01015944,1,outside_london
E01020291,1,outside_london
E01006145,1,outside_london
E01006198,1,outside_london
E01022064,1,outside_london
E01010303,1,outside_london
E01021149,1,outside_london
E01027169,1,outside_london
E01032003,1,outside_london
E01016699,1,outside_london
E01010477,1,outside_london
E01032292,1,outside_london
E01031788,1,outside_london
E01009346,1,outside_london
E01009020,1,outside_london
E01019487,1,outside_london
E01010740,1,outside_london
W01001056,1,outside_london
E01016997,1,outside_london
E01014555,1,outside_london
E01017878,1,outside_london
E01010966,1,outside_london
E01017985,1,outside_london
E01028497,1,outside_london
E01018654,1,outside_london
E01019020,1,outside_london
E01020606,1,outside_london
E01020871,1,outside_london
E01020886,1,outside_london
E01031555,1,outside_london
E01018033,1,outside_london
E01012928,1,outside_london
E01012923,1,outside_london
E01013111,1,outside_london
E01029440,1,outside_london
E01028179,1,outside_london
E01026617,1,outside_london
E01017336,1,outside_london
E01012805,1,outside_london
E01011578,1,outside_london
E01011420,1,outside_london
E01013746,1,outside_london
E01034124,1,outside_london
E01016066,1,outside_london
E01012051,1,outside_london
E01035195,1,outside_london
E01008407,1,outside_london
E01013311,1,outside_london
E01026769,1,outside_london
E01027040,1,outside_london
E01025306,1,outside_london
E01005480,1,outside_london
E01005548,1,outside_london
E01013799,1,outside_london
E01033892,1,outside_london
E01027872,1,outside_london
E01015822,1,outside_london
E01029616,1,outside_london
E01029689,1,outside_london
E01022399,1,outside_london
E01024610,1,outside_london
E01014130,1,outside_london
E01006134,1,outside_london
E01024818,1,outside_london
E01030914,1,outside_london
E01023944,1,outside_london
E01016331,1,outside_london
E01028794,1,outside_london
E01030137,1,outside_london
E01007189,1,outside_london
E01031792,1,outside_london
E01031368,1,outside_london
E01027928,1,outside_london
E01029880,1,outside_london
E01017541,1,outside_london
E01034416,1,outside_london
E01009208,1,outside_london
E01019505,1,outside_london
E01034273,1,outside_london
E01016210,1,outside_london
E01014545,1,outside_london
E01026555,1,outside_london
E01017759,1,outside_london
E01017902,1,outside_london
E01029371,1,outside_london
W01001861,1,outside_london
E01033832,1,outside_london
E01028483,1,outside_london
E01028498,1,outside_london
E01018927,1,outside_london
E01009659,1,outside_london
E01009613,1,outside_london
E01023399,1,outside_london
E01012353,1,outside_london
E01020581,1,outside_london
E01022600,1,outside_london
E01029445,1,outside_london
E01030265,1,outside_london
E01020022,1,outside_london
E01024515,1,outside_london
E01012392,1,outside_london
E01031670,1,outside_london
E01017334,1,outside_london
E01011214,1,outside_london
E01025093,1,outside_london
E01006695,1,outside_london
E01005132,1,outside_london
W01001311,1,outside_london
W01001959,1,outside_london
E01031771,1,outside_london
W01000960,1,outside_london
E01008300,1,outside_london
E01032678,1,outside_london
E01014829,1,outside_london
E01031030,1,outside_london
E01013979,1,outside_london
E01031052,1,outside_london
E01031079,1,outside_london
E01015631,1,outside_london
E01017082,1,outside_london
E01005507,1,outside_london
E01005554,1,outside_london
E01031143,1,outside_london
E01027774,1,outside_london
E01033992,1,outside_london
E01010057,1,outside_london
E01009955,1,outside_london
E01029131,1,outside_london
E01008098,1,outside_london
E01029016,1,outside_london
E01010184,1,outside_london
E01015866,1,outside_london
E01026349,1,outside_london
E01026922,1,outside_london
E01023691,1,outside_london
E01035307,1,outside_london
E01024670,1,outside_london
E01015266,1,outside_london
E01006170,1,outside_london
E01033856,1,outside_london
E01020312,1,outside_london
E01027134,1,outside_london
E01027135,1,outside_london
E01035421,1,outside_london
E01032014,1,outside_london
E01023256,1,outside_london
E01032413,1,outside_london
E01025595,1,outside_london
E01033847,1,outside_london
E01024017,1,outside_london
E01022560,1,outside_london
E01014482,1,outside_london
E01009427,1,outside_london
E01034949,1,outside_london
W01001467,1,outside_london
E01004838,1,outside_london
E01015390,1,outside_london
E01021420,1,outside_london
E01026465,1,outside_london
E01014557,1,outside_london
E01014570,1,outside_london
E01017883,1,outside_london
E01010922,1,outside_london
E01021599,1,outside_london
E01035735,1,outside_london
E01035177,1,outside_london
E01018973,1,outside_london
E01029417,1,outside_london
E01030253,1,outside_london
E01019986,1,outside_london
E01034634,1,outside_london
E01022750,1,outside_london
E01024489,1,outside_london
E01027626,1,outside_london
E01022853,1,outside_london
E01034768,1,outside_london
E01011100,1,outside_london
E01033021,1,outside_london
E01011731,1,outside_london
E01011636,1,outside_london
E01021022,1,outside_london
E01021057,1,outside_london
E01006654,1,outside_london
E01025908,1,outside_london
E01016728,1,outside_london
W01001578,1,outside_london
E01029538,1,outside_london
E01020129,1,outside_london
E01020136,1,outside_london
E01023595,1,outside_london
E01026200,1,outside_london
E01035411,1,outside_london
E01027463,1,outside_london
E01031081,1,outside_london
E01034233,1,outside_london
E01035741,1,outside_london
E01015105,1,outside_london
E01025360,1,outside_london
E01023096,1,outside_london
E01023149,1,outside_london
E01009964,1,outside_london
E01010000,1,outside_london
E01006977,1,outside_london
E01025400,1,outside_london
E01029247,1,outside_london
E01005775,1,outside_london
E01031198,1,outside_london
E01031199,1,outside_london
E01022382,1,outside_london
E01030777,1,outside_london
E01006013,1,outside_london
E01035074,1,outside_london
E01015993,1,outside_london
E01015268,1,outside_london
E01010387,1,outside_london
E01012460,1,outside_london
E01006411,1,outside_london
E01016637,1,outside_london
E01010462,1,outside_london
E01032403,1,outside_london
E01032406,1,outside_london
W01000488,1,outside_london
E01031383,1,outside_london
E01007425,1,outside_london
E01028038,1,outside_london
E01009232,1,outside_london
E01009097,1,outside_london
E01009492,1,outside_london
E01009365,1,outside_london
E01008994,1,outside_london
E01034937,1,outside_london
E01009080,1,outside_london
E01010712,1,outside_london
E01016928,1,outside_london
E01016996,1,outside_london
E01016852,1,outside_london
E01014513,1,outside_london
E01014595,1,outside_london
E01024060,1,outside_london
E01019240,1,outside_london
E01021527,1,outside_london
E01021522,1,outside_london
E01017568,1,outside_london
E01021553,1,outside_london
E01018373,1,outside_london
E01031507,1,outside_london
W01000151,1,outside_london
E01034493,1,outside_london
E01020906,1,outside_london
E01020898,1,outside_london
E01009657,1,outside_london
E01009658,1,outside_london
E01009588,1,outside_london
E01023360,1,outside_london
E01012355,1,outside_london
E01013567,1,outside_london
E01020578,1,outside_london
E01020938,1,outside_london
E01019915,1,outside_london
E01034285,1,outside_london
E01019682,1,outside_london
E01020020,1,outside_london
E01020029,1,outside_london
E01020030,1,outside_london
E01024988,1,outside_london
E01030486,1,outside_london
W01000060,1,outside_london
W01002004,1,outside_london
E01025816,1,outside_london
E01020987,1,outside_london
E01021004,1,outside_london
E01020990,1,outside_london
E01006484,1,outside_london
E01011449,1,outside_london
E01013737,1,outside_london
E01006610,1,outside_london
E01032182,1,outside_london
E01005063,1,outside_london
E01005310,1,outside_london
E01005142,1,outside_london
E01028256,1,outside_london
E01020052,1,outside_london
E01012057,1,outside_london
E01030071,1,outside_london
E01031706,1,outside_london
E01016716,1,outside_london
E01029602,1,outside_london
E01029590,1,outside_london
E01008345,1,outside_london
E01023046,1,outside_london
E01013264,1,outside_london
E01026773,1,outside_london
E01008581,1,outside_london
E01034232,1,outside_london
E01015087,1,outside_london
E01017071,1,outside_london
E01012144,1,outside_london
E01032225,1,outside_london
E01032247,1,outside_london
W01001149,1,outside_london
E01007729,1,outside_london
E01007723,1,outside_london
E01028355,1,outside_london
E01010076,1,outside_london
E01010080,1,outside_london
E01029135,1,outside_london
E01029107,1,outside_london
E01008017,1,outside_london
E01028874,1,outside_london
E01028961,1,outside_london
E01010223,1,outside_london
E01017210,1,outside_london
E01017165,1,outside_london
E01018239,1,outside_london
E01014946,1,outside_london
E01034697,1,outside_london
E01028630,1,outside_london
E01008663,1,outside_london
E01012194,1,outside_london
E01014306,1,outside_london
E01008805,1,outside_london
E01022449,1,outside_london
E01035317,1,outside_london
E01015988,1,outside_london
E01006120,1,outside_london
W01001133,1,outside_london
E01028749,1,outside_london
E01028712,1,outside_london
E01006257,1,outside_london
E01031913,1,outside_london
E01034523,1,outside_london
E01016706,1,outside_london
E01010419,1,outside_london
E01010489,1,outside_london
E01028956,1,outside_london
E01029809,1,outside_london
E01029812,1,outside_london
E01031473,1,outside_london
E01014392,1,outside_london
E01017504,1,outside_london
E01034921,1,outside_london
E01008976,1,outside_london
E01034946,1,outside_london
E01012605,1,outside_london
E01012739,1,outside_london
E01004920,1,outside_london
E01004827,1,outside_london
E01015357,1,outside_london
E01016208,1,outside_london
E01028083,1,outside_london
E01017663,1,outside_london
E01017798,1,outside_london
E01017895,1,outside_london
E01017803,1,outside_london
E01017807,1,outside_london
E01024909,1,outside_london
E01011003,1,outside_london
E01033813,1,outside_london
E01017401,1,outside_london
E01017408,1,outside_london
E01033826,1,outside_london
E01017587,1,outside_london
E01022135,1,outside_london
E01018502,1,outside_london
E01018722,1,outside_london
E01024925,1,outside_london
E01021677,1,outside_london
E01021703,1,outside_london
E01018813,1,outside_london
E01034506,1,outside_london
E01009609,1,outside_london
E01031560,1,outside_london
E01031559,1,outside_london
E01023420,1,outside_london
E01035564,1,outside_london
E01035275,1,outside_london
E01020425,1,outside_london
E01024230,1,outside_london
E01023516,1,outside_london
E01013071,1,outside_london
E01019678,1,outside_london
E01022340,1,outside_london
E01030449,1,outside_london
W01000057,1,outside_london
E01027700,1,outside_london
E01021011,1,outside_london
E01020983,1,outside_london
E01014048,1,outside_london
E01019748,1,outside_london
E01026716,1,outside_london
E01006483,1,outside_london
E01011722,1,outside_london
E01013729,1,outside_london
E01013612,1,outside_london
E01026131,1,outside_london
E01006779,1,outside_london
E01015715,1,outside_london
E01015788,1,outside_london
E01034107,1,outside_london
E01005167,1,outside_london
E01005228,1,outside_london
E01033686,1,outside_london
E01005308,1,outside_london
E01028267,1,outside_london
E01030061,1,outside_london
E01035352,1,outside_london
E01031715,1,outside_london
E01034693,1,outside_london
E01026786,1,outside_london
E01032971,1,outside_london
E01035501,1,outside_london
E01005340,1,outside_london
E01015690,1,outside_london
E01015637,1,outside_london
E01015027,1,outside_london
E01017116,1,outside_london
E01033858,1,outside_london
E01021959,1,outside_london
E01007820,1,outside_london
E01028404,1,outside_london
E01027775,1,outside_london
E01009962,1,outside_london
E01029151,1,outside_london
E01027884,1,outside_london
E01008119,1,outside_london
E01008001,1,outside_london
E01016446,1,outside_london
E01032635,1,outside_london
E01017145,1,outside_london
E01017245,1,outside_london
E01017274,1,outside_london
E01026285,1,outside_london
E01026318,1,outside_london
E01026307,1,outside_london
E01026896,1,outside_london
E01026887,1,outside_london
E01028673,1,outside_london
E01028652,1,outside_london
E01008595,1,outside_london
E01014355,1,outside_london
E01032713,1,outside_london
E01020199,1,outside_london
E01021999,1,outside_london
E01023151,1,outside_london
E01024637,1,outside_london
E01023815,1,outside_london
E01024776,1,outside_london
E01020283,1,outside_london
E01011892,1,outside_london
E01011866,1,outside_london
E01030935,1,outside_london
E01035607,1,outside_london
E01016296,1,outside_london
E01027156,1,outside_london
E01032523,1,outside_london
E01006391,1,outside_london
E01006267,1,outside_london
E01034527,1,outside_london
E01031870,1,outside_london
E01032052,1,outside_london
E01007212,1,outside_london
E01030950,1,outside_london
E01032309,1,outside_london
W01000413,1,outside_london
W01000424,1,outside_london
E01032425,1,outside_london
E01019412,1,outside_london
E01034424,1,outside_london
E01009192,1,outside_london
E01009295,1,outside_london
E01025622,1,outside_london
E01015272,1,outside_london
E01015460,1,outside_london
E01010862,1,outside_london
E01010593,1,outside_london
E01010657,1,outside_london
